"Bird","day","Square","Dur.hrs"
484,44,14718,0.239305555555555
484,44,14719,0.511388889
484,44,14902,3.52805555538889
484,44,14903,0.1906944445
484,44,14904,0.1169444445
484,44,15086,0.055138889
484,44,15087,0.0725
484,44,15088,0.2631944445
484,44,15270,0.0519444445
484,44,15271,0.3744444445
484,44,15272,0.34125
484,44,15454,0.04875
484,44,15455,0.4625
484,44,15456,0.0593055555
484,44,15639,0.531388889
484,44,15640,0.3780555555
484,45,14533,10.0115277773889
484,45,14718,0.1970833335
484,45,14902,4.15402777794444
484,46,14533,8.04944444433334
484,46,14718,0.363472222111111
484,46,14902,2.66069444422222
484,47,14533,9.04361111116667
484,47,14718,0.196250000222222
484,47,14902,3.99013888883333
484,48,14533,5.57986111122222
484,48,14718,0.355000000166666
484,48,14902,3.98958333322222
484,49,14533,1.79805555533334
484,49,14718,0.233611111111111
484,49,14902,4.82500000016667
484,50,14533,6.71750000027778
484,50,14718,0.384444444444444
484,50,14902,6.92791666661111
484,51,14533,8.39930555527778
484,51,14718,0.456666666555556
484,51,14902,6.35763888883333
484,52,14533,7.04958333372222
484,52,14718,0.388055555444444
484,52,14902,3.79208333311111
484,52,15086,1.064861111
484,53,14533,2.12527777755556
484,53,14718,0.434722222277778
484,53,14902,4.37722222233334
484,53,14903,0.144027778
484,53,15086,0.0341666665
484,54,14533,4.02861111122222
484,54,14718,0.312361111222222
484,54,14902,3.19305555544444
484,54,15086,2.7679166665
484,55,14533,5.71166666683333
484,55,14718,0.384444444388889
484,55,14902,2.95041666644445
484,55,15085,0.3920833335
484,55,15086,0.0829166665
484,56,14533,8.005138889
484,57,14533,2.81236111105556
484,57,14718,0.375416666833334
484,57,14902,3.34138888888889
484,58,14533,1.62291666655556
484,58,14718,0.389166666888889
484,58,14902,1.18638888883334
484,58,14903,0.0116666665
484,58,15086,0.0080555555
484,58,15087,0.0266666665
484,58,15271,0.034722222
484,58,15455,0.0279166665
484,58,15456,0.0066666665
484,58,15639,0.012777778
484,58,15640,0.0218055555
484,58,15824,0.034722222
484,58,16008,0.0345833335
484,58,16009,0.0019444445
484,58,16192,0.026527778
484,58,16193,0.0144444445
484,58,16376,0.019027778
484,58,16377,0.0219444445
484,58,16560,0.0116666665
484,58,16561,0.0293055555
484,58,16744,0.0043055555
484,58,16745,0.0366666665
484,58,16929,0.040972222
484,58,17113,0.864722222
484,58,17114,0.0029166665
484,59,14533,3.22652777816667
484,59,14534,0.046527778
484,59,14718,0.200138888666666
484,59,14719,0.029861111
484,59,14720,0.076388889
484,59,14721,0.076388889
484,59,14722,0.076388889
484,59,14723,0.027777778
484,59,14902,2.38958333338889
484,59,14908,0.0483333335
484,59,14909,0.060138889
484,59,15085,0.038472222
484,59,15086,0.022777778
484,59,15270,0.015277778
484,59,15638,0.021388889
484,59,15822,0.0681944445
484,59,16374,0.044027778
484,59,16375,0.00875
484,59,16559,0.0508333335
484,59,16743,0.006111111
484,59,16744,0.0445833335
484,59,16928,0.0506944445
484,59,17113,0.549861111
484,59,17298,0.3079166665
484,60,14533,6.51194444427778
484,61,14533,2.07430555588889
484,61,14718,0.302499999777778
484,61,14902,2.91277777777778
484,62,14533,2.00236111111111
484,62,14718,0.0544444444444445
484,62,14719,0.0704166666666665
484,62,14904,0.0981944444444445
484,62,14905,0.0115277777777778
484,63,13980,0.85138888888889
484,63,14164,0.188888888888889
484,63,14165,0.63125
484,63,14349,0.497638888888889
484,63,14533,5.03486111111111
484,63,14534,0.159583333333333
484,63,15086,0.3225
484,64,14533,4.91791666666667
484,64,14718,0.516388888888889
484,64,14902,2.39611111111111
484,64,14903,0.0127777777777778
484,64,15086,0.81
484,65,13426,0.10875
484,65,13610,0.052777777777778
484,65,13611,0.393055555555555
484,65,13794,0.0123611111111111
484,65,13795,0.248055555555556
484,65,13796,0.136111111111111
484,65,13979,0.0405555555555556
484,65,13980,0.389861111111111
484,65,14164,0.0222222222222222
484,65,14165,0.360694444444444
484,65,14349,0.287638888888889
484,65,14350,0.100555555555555
484,65,14533,4.75166666666666
484,65,14534,0.495833333333333
484,65,14718,0.135555555555556
484,65,14719,0.228888888888889
484,65,14720,0.0469444444444444
484,65,14902,1.42902777777778
484,65,14905,0.0420833333333333
484,65,14906,0.196805555555556
484,66,13979,0.000416666666666666
484,66,13980,0.5775
484,66,14164,0.157777777777778
484,66,14165,0.453333333333333
484,66,14349,0.452083333333334
484,66,14533,5.51375
484,66,14534,0.441944444444444
484,66,14718,0.415416666666666
484,66,14719,0.540416666666665
484,66,14902,3.05069444444444
484,67,14533,5.79
484,67,14718,1.26111111111111
484,67,14902,2.75166666666667
484,67,15086,0.08875
484,68,14533,7.24129629648148
484,68,14718,0.161203703703704
484,68,14902,1.6762037037037
484,69,11022,0.0499074074074073
484,69,11207,0.0317592592592593
484,69,11392,0.00166666666666667
484,69,14533,2.05083333362963
484,69,14718,0.102222222222222
484,69,14902,1.67574074074074
484,69,14903,0.0222222222222222
484,69,15086,0.69925925925926
484,70,10838,0.192037037037037
484,70,11023,0.0192592592592593
484,70,11024,0.0132407407407407
484,70,11209,0.0750925925925927
484,70,11210,0.025
484,70,11394,0.137685185185185
484,70,11578,0.0221296296296296
484,70,11579,0.091111111111111
484,70,11763,0.146851851851852
484,70,11947,0.0447222222222223
484,70,11948,0.106388888888889
484,70,12132,0.175185185185185
484,70,12317,0.205833333333333
484,70,12501,0.111203703703704
484,70,12502,0.213240740740741
484,70,12686,0.69824074074074
484,70,12687,0.178240740740741
484,70,12872,0.0184259259259259
484,70,13057,0.0127777777777778
484,70,13058,0.0050925925925926
484,70,13242,0.0167592592592593
484,70,13427,0.0167592592592593
484,70,13612,0.0167592592592593
484,70,13797,0.0243518518518519
484,70,13982,0.0246296296296296
484,70,14164,0.00111111111111111
484,70,14165,0.0306481481481481
484,70,14166,0.0452777777777777
484,70,14167,0.0062037037037037
484,70,14349,0.025
484,70,14533,2.04055555555556
484,70,14718,0.0147222223333333
484,70,14902,0.306203703666667
484,70,15086,1.7525
484,71,14533,3.37703703685185
484,71,14718,0.06
484,71,14902,0.563703703703703
484,72,14533,4.93166666659259
484,73,14533,4.12898148162963
484,73,14718,0.117222222222222
484,73,14902,1.04240740740741
484,74,14533,2.88657407396296
484,74,14718,0.0193518518518519
484,74,14902,0.00796296296296297
484,74,15086,0.378425925925927
484,75,13794,0.672314814814813
484,75,14533,2.89638888903704
484,76,13794,0.855185185185187
484,76,14164,0.602777777666667
484,76,14349,0.332777777666667
484,76,14533,5.21722222251852
484,76,14534,0.144166666666667
484,77,14533,4.91805555555556
484,78,14533,4.44240740740741
484,78,14718,0.0598148148148147
484,78,14902,1.94555555555556
484,79,14533,4.20000000007408
484,80,14533,4.58370370385185
484,80,14718,0.0448148148148147
484,80,14902,0.244537037037037
484,80,15085,0.00194444444444444
484,80,15086,0.041851851851852
484,80,15270,0.0265740740740741
484,80,15454,0.0297222222222222
484,80,15455,0.00222222222222222
484,80,15638,0.0316666666666667
484,80,15639,0.0012962962962963
484,81,14533,5.28583333337036
484,82,14533,3.48611111096296
484,83,14533,1.97092592592593
484,84,14533,2.04722222214815
484,85,14533,1.8600000002963
484,85,14718,0.0124074074074074
484,85,14902,0.0560185185185187
484,86,13054,0.016851852
484,86,13239,0.0262037036666667
484,86,13424,0.0273148146666667
484,86,13609,0.0307407406666667
484,86,13794,0.0274074073333333
484,86,13979,0.00916666666666667
484,86,14533,2.04268518551852
484,86,14718,0.00962962966666667
484,87,14533,4.653194444
484,88,14533,5.99430555583333
484,88,14718,0.0025
484,89,14533,3.46888888922222
484,90,14533,2.78236111094444
484,90,14718,0.000277778
484,91,14533,5.58291666666667
484,91,14718,0.005277778
484,92,14533,5.45249999983333
484,93,14533,4.95291666694445
484,93,14718,0.315
484,94,14533,5.83749999977778
484,95,13794,0.070138888888889
484,95,13979,0.095972222222222
484,95,14164,0.0629166666666665
484,95,14165,0.0325
484,95,14350,0.209027777777778
484,95,14533,1.49902777805555
484,95,14534,0.148333333333334
484,95,14535,0.145416666666666
484,95,14719,0.245833333333333
484,95,14903,0.224444444444445
484,95,14904,0.0870833333333335
484,95,15086,0.258888888888889
484,95,15087,0.277916666666666
484,95,15088,0.0281944444444444
484,95,15270,1.36194444444445
484,95,15271,0.105
484,96,11022,0.090138888888889
484,96,14533,0.5325
484,97,14533,1.579166667
484,97,14718,0.037361111
484,97,14902,0.021388889
484,97,15085,0.0105555555
484,97,15086,0.018888889
484,97,15270,0.0075
484,98,14533,1.4820833335
484,99,14533,1.189861111
484,100,14533,0.4169444445
484,101,14533,1.2590277775
484,101,14718,0.008611111
484,102,14533,1.128333333
484,103,14533,1.4484722225
484,103,14718,0.038611111
484,103,14902,0.014861111
484,103,15085,0.0279166665
484,104,14533,0.525277778
484,105,14533,0.9815277775
484,106,14533,0.2409722225
484,106,15085,2.341527778
484,106,15086,0.0256944445
484,107,14533,0.6968055555
484,108,14533,1.483333333
484,109,14533,1.016805556
484,110,14533,1.9363888885
484,111,14533,0.7958333335
484,112,14533,0.4327777775
484,113,14533,1.095
484,114,14533,1.404861111
484,114,14718,0.0118055555
484,115,14533,1.5416666665
484,116,14533,1.2347222225
484,117,14533,1.2765277775
484,118,14533,0.9630555555
484,119,14533,3.3194444445
484,120,14533,0.8108333335
484,121,14533,3.11
484,122,14533,3.2399999995
484,123,14533,0.995972222
484,123,14718,0.3104166665
484,124,14533,3.215277778
484,125,14533,2.609027778
484,126,14533,3.0400000005
484,127,14533,2.9444444445
484,127,14718,0.1618055555
484,128,14533,0.483611111
484,129,14533,0.80625
484,129,16743,0.0480555555
484,129,16928,0.05125
484,129,17113,0.195277778
484,130,14533,0.7730555555
484,131,14533,1.060972222
484,132,14533,7.263472223
484,132,14718,0.2393055555
484,133,14533,7.043333332
484,134,14533,6.101805556
484,134,14718,0.0555555555
484,135,14533,3.8484722225
484,136,14533,3.726388889
484,137,14533,1.23375
484,138,14533,0.9968055555
484,139,14533,1.3931944445
484,140,0,0
484,141,0,0
484,142,0,0
484,143,0,0
484,144,0,0
484,145,0,0
484,146,0,0
484,147,0,0
484,148,0,0
484,149,0,0
484,150,0,0
484,151,0,0
484,152,0,0
484,153,0,0
484,154,0,0
484,155,0,0
484,156,0,0
484,157,0,0
484,158,0,0
484,159,0,0
484,160,0,0
484,161,0,0
484,162,0,0
484,163,0,0
484,164,0,0
484,165,0,0
484,166,0,0
484,167,0,0
484,168,0,0
484,169,0,0
484,170,0,0
485,1,11022,0.0547222222222222
485,1,11207,0.0547222222222222
485,1,11392,0.0547222222222222
485,1,11577,0.0111111111111111
485,1,11946,0.0547222222222222
485,1,12131,0.0544444444444444
485,1,12316,0.0544444444444444
485,1,12501,0.0547222222222222
485,1,12685,0.0269444444444444
485,1,12686,0.0291666666666667
485,1,12869,0.0447222222222222
485,1,12870,0.0563888888888889
485,1,13054,0.045
485,1,13055,0.0561111111111111
485,1,13239,0.045
485,1,13240,0.0563888888888889
485,1,13424,0.0452777777777778
485,1,13425,0.0563888888888889
485,1,13609,0.101388888888889
485,1,13794,0.101388888888889
485,1,13979,0.0969444444444445
485,1,14164,0.0563888888888889
485,1,14349,0.0697222222222222
485,1,14533,0.541944444444445
485,1,14534,0.565555555555556
485,1,14718,0.221944444444444
485,1,14719,1.45138888888889
485,1,14902,0.173611111111111
485,1,14903,0.390555555555556
485,1,14904,0.256388888888889
485,1,15087,0.531388888888889
485,1,15088,0.468611111111111
485,1,15271,0.745833333333333
485,1,15272,0.534444444444444
485,1,15455,0.441944444444444
485,1,15456,1.05611111111111
485,1,15640,2.90277777777778
485,1,15825,0.557777777777778
485,2,10838,0.608888888888889
485,2,10839,0.641944444444444
485,2,11022,0.191111111111111
485,2,11023,2.26111111111111
485,2,11207,0.0205555555555556
485,2,11208,0.0702777777777778
485,2,11392,0.0397222222222222
485,2,11393,0.0305555555555556
485,2,11577,0.0705555555555556
485,2,11762,0.0702777777777778
485,2,11947,0.0702777777777778
485,2,12131,0.0391666666666667
485,2,12132,0.0308333333333333
485,2,12316,0.0616666666666667
485,2,12501,0.0530555555555556
485,2,12686,0.0530555555555556
485,2,12869,0.0986111111111111
485,2,12870,0.0366666666666667
485,2,12871,0.0161111111111111
485,2,13054,0.0983333333333333
485,2,13055,0.0527777777777778
485,2,13239,0.0933333333333333
485,2,13240,0.0530555555555556
485,2,13424,0.0525
485,2,13425,0.0527777777777778
485,2,13609,0.0463888888888889
485,2,13610,0.00611111111111111
485,2,13794,0.0530555555555556
485,2,13979,0.0527777777777778
485,2,14164,0.177777777777778
485,2,14349,0.0438888888888889
485,2,14533,1.45138888888889
485,3,14533,2.68833333333333
485,4,0,0
485,5,0,0
485,6,0,0
485,7,14533,0.0402777777777778
485,7,14718,0.236388888888889
485,7,14902,0.534444444444444
485,8,14533,0.523611111111111
485,8,14718,0.496944444444444
485,8,14902,7.98694444444444
485,9,14533,3.48222222222223
485,9,14718,0.761388888888889
485,9,14902,8.04333333333333
485,10,11022,0.194722222222222
485,10,11207,0.0483333333333333
485,11,13609,0.0461111111111111
485,11,14533,1.10305555555556
485,12,14533,3.76722222222223
485,12,14718,0.203055555555556
485,12,14902,7.77111111111111
485,13,14533,1.60666666666667
485,14,0,0
485,15,0,0
485,16,14533,2.28972222222222
485,16,14718,0.412777777777778
485,16,14902,6.85888888888889
485,17,14533,2.1175
485,17,14718,0.460555555555556
485,17,14902,7.93583333333333
485,18,14533,0.0475
485,18,14718,0.241388888888889
485,18,14902,7.25361111111111
485,19,12869,0.0633333333333335
485,19,13054,0.0391666666666666
485,19,13239,0.0333333333333333
485,19,13424,0.0166666666666666
485,19,14349,0.086527777777778
485,19,14533,0.723472222222223
485,19,14534,0.392777777777778
485,19,14718,0.190277777777778
485,19,14902,1.23916666666666
485,19,15086,0.0330555555555556
485,20,12869,0.128055555555556
485,20,13054,0.123888888888889
485,20,13239,0.0783333333333333
485,20,13424,0.0813888888888889
485,20,13609,0.0872222222222222
485,20,13794,0.0872222222222222
485,20,13979,0.0261111111111111
485,20,14533,1.92722222222222
485,20,14718,0.522777777777778
485,20,14902,2.07972222222222
485,21,12869,0.0377777777777778
485,21,14533,0.690833333333333
485,21,14718,0.440555555555556
485,21,14902,6.96555555555556
485,22,14533,0
485,23,14533,1.20833333333333
485,23,14718,0.811944444444444
485,23,14902,6.51694444444444
485,24,14533,2.77861111111111
485,24,14718,0.701944444444444
485,24,14902,6.5775
485,25,14533,0.135
485,25,14718,0.698611111111111
485,25,14902,6.11666666666667
485,26,14533,13.1652777777778
485,26,14718,0.467222222222222
485,26,14902,6.41472222222222
485,27,0,0
485,28,12869,0.193611111111111
485,28,13054,0.193333333333333
485,28,13239,0.193888888888889
485,28,13424,0.193333333333333
485,28,13609,0.193611111111111
485,28,13794,0.145277777777778
485,28,13979,0.0408333333333333
485,28,14533,0.456388888888889
485,28,14718,0.8925
485,28,14902,1.54777777777778
485,29,14533,1.03972222222222
485,30,14533,0.784444444444445
485,31,12132,2.84638888888889
485,31,12316,0.0847222222222222
485,31,12317,1.85388888888889
485,31,12500,0.295555555555556
485,31,12501,0.493333333333333
485,31,12502,0.236944444444444
485,31,12686,0.0911111111111111
485,31,12871,0.0913888888888889
485,31,13055,0.0788888888888889
485,31,13056,0.0122222222222222
485,31,13240,0.0913888888888889
485,31,13425,0.0911111111111111
485,31,13610,0.0913888888888889
485,31,13794,0.0841666666666667
485,31,13795,0.00694444444444444
485,31,13979,0.0913888888888889
485,31,14164,0.0913888888888889
485,31,14349,0.0913888888888889
485,31,14533,1.09055555555556
485,31,14534,0.00166666666666667
485,31,14718,0.678055555555556
485,31,14902,0.916111111111111
485,31,14903,0.0227777777777778
485,31,15086,0.292777777777778
485,32,14533,2.72305555555556
485,32,14534,0.354444444444444
485,32,14535,0.131666666666667
485,32,14718,1.42138888888889
485,32,14902,0.898888888888889
485,33,12869,0.0658333333333333
485,33,13054,0.0655555555555556
485,33,13239,0.0658333333333333
485,33,13424,0.0658333333333333
485,33,13609,0.0533333333333333
485,33,13979,0.0875
485,33,13980,2.25972222222222
485,33,14164,1.04388888888889
485,33,14165,0.396388888888889
485,33,14349,1.07555555555556
485,33,14533,0.789166666666667
485,33,14534,0.978611111111111
485,34,12869,0.126666666666667
485,34,13054,0.129444444444444
485,34,13239,0.125833333333333
485,34,13424,0.122222222222222
485,34,13609,0.144166666666667
485,34,13794,0.153888888888889
485,34,13979,0.159722222222222
485,34,14164,0.268333333333333
485,34,14349,0.165277777777778
485,34,14533,6.41222222222222
485,35,12869,0.133611111111111
485,35,13054,0.133888888888889
485,35,13239,0.0655555555555556
485,35,14533,9.55222222222222
485,35,14534,0.314444444444444
485,35,14718,0.121944444444444
485,35,14719,0.0961111111111111
485,36,14533,4.26277777777778
485,36,14534,0.75
485,36,14718,0.136388888888889
485,36,14902,0.3175
485,36,15086,0.816388888888889
485,37,14533,10.8616666666667
485,37,14718,0.4525
485,37,14719,0.138333333333333
485,37,14902,0.582777777777778
485,37,14903,0.229722222222222
485,37,14904,0.146666666666667
485,37,15087,0.821111111111111
485,38,14349,0.0123611111111111
485,38,14350,0.066388888888889
485,38,14351,0.066388888888889
485,38,14352,0.066388888888889
485,38,14353,0.0708333333333335
485,38,14533,6.77527777777778
485,38,14534,0.0480555555555556
485,38,14538,0.0344444444444445
485,38,14539,0.089861111111111
485,38,14540,0.0895833333333335
485,38,14541,0.1525
485,38,14718,0.552222222222222
485,38,14719,0.0629166666666665
485,38,14720,0.0318055555555556
485,38,14725,0.052777777777778
485,38,14726,0.0283333333333333
485,38,14902,0.580555555555555
485,38,14903,0.0059722222222222
485,38,14905,0.0144444444444445
485,38,14906,0.0134722222222222
485,38,14909,0.0308333333333334
485,38,14910,0.0504166666666665
485,38,15091,0.00472222222222222
485,38,15092,0.0208333333333333
485,38,15093,0.0238888888888889
485,38,15094,0.04875
485,39,14533,4.95013888888889
485,39,14534,0.53388888888889
485,40,12869,0.0426388888888889
485,40,13054,0.0598611111111112
485,40,13239,0.0668055555555556
485,40,13240,0.0147222222222222
485,40,13424,0.0397222222222222
485,40,13425,0.0427777777777778
485,40,13609,0.100416666666667
485,40,13610,0.0454166666666666
485,40,13794,0.053472222222222
485,40,13795,0.056388888888889
485,40,13979,0.0345833333333333
485,40,13980,0.0566666666666665
485,40,14164,0.0343055555555555
485,40,14165,0.056527777777778
485,40,14349,0.0343055555555555
485,40,14350,0.0566666666666665
485,40,14533,1.8075
485,40,14534,0.818611111111111
485,40,14535,0.0505555555555555
485,41,12685,0.00194444444444445
485,41,12869,0.0656944444444444
485,41,12870,0.0273611111111111
485,41,13054,0.0658333333333334
485,41,13055,0.0293055555555555
485,41,13239,0.0659722222222223
485,41,13240,0.0336111111111111
485,41,13424,0.0605555555555555
485,41,13425,0.03125
485,41,13609,0.120833333333333
485,41,13610,0.0331944444444445
485,41,13794,0.385694444444445
485,41,13795,0.0248611111111111
485,41,13979,0.0761111111111111
485,41,14164,0.128888888888889
485,41,14349,0.0323611111111111
485,41,14533,0.437916666666666
485,41,14534,0.005
485,42,12869,0.103194444444444
485,42,13054,0.109027777777778
485,42,13239,0.116527777777778
485,42,13424,0.122916666666667
485,42,13609,3.11875
485,42,13794,0.409722222222222
485,42,13979,0.0980555555555558
485,42,14164,0.0993055555555555
485,42,14349,0.0379166666666666
485,42,14533,1.04541666666667
485,42,14534,0.0561111111111111
485,43,14172,0.569444444444445
485,43,14356,0.086388888888889
485,43,14357,0.0181944444444445
485,43,14533,6.12208333333333
485,43,14534,0.408333333333333
485,43,14535,0.208055555555556
485,43,14540,0.083472222222222
485,43,14541,0.0209722222222222
485,43,14720,0.115
485,43,14721,0.0908333333333335
485,43,14722,0.0833333333333335
485,43,14723,0.0833333333333335
485,43,14724,0.0833333333333335
485,43,14725,0.0236111111111111
485,44,12869,0.0405555555555556
485,44,13054,0.0404166666666666
485,44,13239,0.0405555555555556
485,44,13424,0.0404166666666666
485,44,13609,0.174722222222222
485,44,13794,0.0779166666666665
485,44,14533,8.17888888888889
485,45,12316,0.0444444444444445
485,45,12869,0.0694444444444444
485,45,13054,0.0781944444444445
485,45,13239,0.0773611111111112
485,45,13424,0.163888888888889
485,45,13609,0.179722222222222
485,45,13794,0.126111111111111
485,45,13979,0.115
485,45,14164,0.083611111111111
485,45,14349,0.0436111111111111
485,45,14533,1.47777777777778
485,45,14534,0.0315277777777778
485,45,14718,0.155833333333333
485,45,14719,0.335416666666666
485,45,14720,0.334305555555556
485,45,14721,0.140555555555555
485,46,12869,0.103888888888889
485,46,13054,0.0743055555555555
485,46,13239,0.10375
485,46,13424,0.112916666666667
485,46,13609,0.110694444444445
485,46,13794,0.309027777777778
485,46,13979,0.0619444444444445
485,46,14164,0.0618055555555555
485,46,14349,0.0619444444444445
485,46,14533,2.61666666666667
485,46,14534,0.00277777777777778
485,47,12869,0.0333333333333333
485,47,13054,0.0333333333333333
485,47,13239,0.0331944444444445
485,47,13424,0.0331944444444445
485,47,13609,0.0331944444444445
485,47,13794,0.0727777777777778
485,47,13979,0.0981944444444443
485,47,14164,0.100694444444445
485,47,14349,0.0279166666666666
485,47,14533,3.995
485,47,14718,0.1925
485,48,12869,0.099027777777778
485,48,13054,0.0984722222222224
485,48,13239,0.0923611111111111
485,48,13424,0.0884722222222223
485,48,13609,0.0901388888888889
485,48,13794,0.30875
485,48,13979,0.0145833333333333
485,48,14164,0.0431944444444445
485,48,14349,0.124305555555556
485,48,14350,0.076388888888889
485,48,14351,0.162083333333333
485,48,14533,4.25555555555555
485,48,14534,0.329444444444445
485,48,14535,0.0779166666666667
485,48,14719,0.109305555555556
485,48,14720,0.100138888888889
485,49,12500,0
485,49,12869,0
485,49,13054,0
485,49,13239,0
485,49,13424,0
485,49,13609,0
485,49,13794,0.55361111111111
485,49,13979,0.0555555555555555
485,49,14164,0.0555555555555555
485,49,14349,0.0294444444444445
485,49,14533,5.68736111111111
485,49,14718,0.300972222222222
485,49,14902,0.179722222222222
485,49,15086,0.253194444444444
485,50,12869,0.00527777777777777
485,50,13239,0.0119444444444444
485,50,13424,0.0188888888888889
485,50,13609,0.0224074074074074
485,50,13794,0.0214814814814815
485,50,14533,6.74740740740739
485,51,14533,4.29666666666667
485,52,12869,0.076388888888889
485,52,13054,0.0397222222222223
485,52,13239,0.0433333333333334
485,52,13424,0.0524074074074073
485,52,13609,0.0520370370370371
485,52,13794,0.619907407407407
485,52,13979,0.0136111111111111
485,52,14164,0.0115740740740741
485,52,14349,0.00111111111111111
485,52,14533,3.14555555555556
485,52,14718,0.00814814814814813
485,53,13794,0.044537037037037
485,53,13979,0.055
485,53,14164,0.00305555555555556
485,53,14533,1.83342592592592
485,54,14533,1.08375
485,55,13054,0.0173611111111111
485,55,14164,0.0159722222222222
485,55,14349,0.0272222222222222
485,55,14533,5.06847222222223
485,55,14534,0.0434722222222222
485,55,14718,0.00569444444444445
485,55,14719,0.093611111111111
485,55,14720,0.107777777777778
485,55,14721,0.058472222222222
485,55,14722,0.0380555555555556
485,55,14723,0.0344444444444445
485,55,14905,0.0258333333333334
485,55,14906,0.0459722222222222
485,55,14907,0.051388888888889
485,55,14908,0.058472222222222
485,55,14909,0.0670833333333335
485,55,14910,0.0134722222222222
485,55,15094,0.0219444444444445
485,55,15095,0.069722222222222
485,55,15096,0.073888888888889
485,55,15281,0.0072222222222222
485,55,15282,0.077361111111111
485,55,15283,0.0456944444444444
485,55,15284,0.0144444444444445
485,55,15468,0.0445833333333333
485,55,15469,0.0204166666666666
485,55,15470,0.0336111111111111
485,55,15471,0.0320833333333334
485,55,15472,0.0159722222222222
485,55,15653,0.00277777777777778
485,55,15654,0.0452777777777778
485,55,15657,0.055277777777778
485,55,15658,0.0894444444444445
485,55,15839,0.0183333333333334
485,55,15840,0.0381944444444444
485,55,15841,0.0318055555555556
485,55,15842,0.00125
485,56,12869,0.0623611111111111
485,56,13054,0.0870833333333335
485,56,13239,0.0351388888888889
485,56,13424,0.04125
485,56,13609,0.0472222222222222
485,56,13794,0.0631944444444445
485,56,13979,0.0326388888888889
485,56,14164,0.00472222222222222
485,56,14533,1.41861111111111
485,57,13054,0.00916666666666665
485,57,13239,0.0418055555555556
485,57,13424,0.0663888888888889
485,57,13609,0.0406944444444444
485,57,13794,0.0331944444444445
485,57,13979,0.0397222222222222
485,57,14164,0.0222222222222222
485,57,14169,0.0140277777777778
485,57,14170,0.0380555555555556
485,57,14171,0.0075
485,57,14172,0.00375
485,57,14173,0.0533333333333335
485,57,14174,0.0498611111111111
485,57,14349,0.00236111111111111
485,57,14350,0.0372222222222222
485,57,14351,0.0494444444444445
485,57,14352,0.081388888888889
485,57,14353,0.089027777777778
485,57,14354,0.0654166666666665
485,57,14355,0.0259722222222222
485,57,14356,0.0491666666666667
485,57,14357,0.04125
485,57,14359,0.00152777777777778
485,57,14360,0.086111111111111
485,57,14361,0.0411111111111111
485,57,14533,2.52097222222222
485,57,14534,0.0965277777777779
485,57,14535,0.0423611111111111
485,57,14536,0.0286111111111111
485,57,14541,0.0327777777777778
485,57,14544,0.0222222222222222
485,57,14545,0.2925
485,57,14718,0.365
485,57,14726,0.0508333333333335
485,57,14727,0.0102777777777778
485,57,14728,0.0365277777777778
485,57,14729,0.00138888888888889
485,57,14911,0.057361111111111
485,57,14912,0.0430555555555555
485,57,15085,0.355138888888889
485,58,12323,0.1925
485,58,12500,0.00833333333333335
485,58,12501,0.0655555555555555
485,58,12508,0.329166666666666
485,58,12509,0.0829166666666665
485,58,12510,0.00625
485,58,12686,0.0488888888888889
485,58,12689,0.000416666666666666
485,58,12690,0.0379166666666666
485,58,12691,0.0430555555555555
485,58,12692,0.150277777777778
485,58,12693,0.20125
485,58,12695,0.0277777777777778
485,58,12696,0.00277777777777778
485,58,12871,0.0406944444444444
485,58,12873,0.0215277777777778
485,58,12874,0.0395833333333334
485,58,12881,0.0258333333333334
485,58,13056,0.0390277777777778
485,58,13057,0.0290277777777778
485,58,13058,0.0245833333333333
485,58,13066,0.0116666666666666
485,58,13067,0.0145833333333333
485,58,13240,0.0343055555555555
485,58,13241,0.0422222222222222
485,58,13242,0.0143055555555556
485,58,13252,0.0268055555555556
485,58,13253,0.000555555555555555
485,58,13425,0.0801388888888889
485,58,13426,0.0165277777777778
485,58,13438,0.0266666666666667
485,58,13609,0.0430555555555556
485,58,13610,0.0422222222222222
485,58,13623,0.0269444444444445
485,58,13624,0.0118055555555556
485,58,13794,0.0679166666666667
485,58,13809,0.0441666666666667
485,58,13979,0.0740277777777778
485,58,13994,0.000138888888888889
485,58,13995,0.0411111111111111
485,58,14164,0.0393055555555556
485,58,14180,0.0086111111111111
485,58,14181,0.02875
485,58,14349,0.0376388888888888
485,58,14366,0.0319444444444444
485,58,14533,0.509722222222222
485,58,14534,0.058472222222222
485,58,14535,0.0583333333333335
485,58,14536,0.0583333333333335
485,58,14537,0.0579166666666665
485,58,14538,0.0211111111111111
485,58,14539,0.0211111111111111
485,58,14540,0.0206944444444444
485,58,14541,0.0206944444444444
485,58,14542,0.0331944444444445
485,58,14543,0.00805555555555555
485,58,14550,0.0133333333333333
485,58,14551,0.0077777777777778
485,58,14728,0.01875
485,58,14729,0.02125
485,58,14730,0.0216666666666667
485,58,14731,0.0213888888888889
485,58,14732,0.0161111111111111
485,58,14735,0.0258333333333334
485,58,14917,0.0097222222222222
485,58,14918,0.0313888888888889
485,58,14919,0.000694444444444445
485,58,14920,0.0202777777777778
485,58,15104,0.0440277777777778
485,58,15105,0.0233333333333333
485,59,12131,0.0063888888888889
485,59,12316,0.053472222222222
485,59,12317,0.0219444444444445
485,59,12502,0.0229166666666667
485,59,12503,0.0208333333333333
485,59,12688,0.0143055555555556
485,59,12689,0.03375
485,59,12874,0.0077777777777778
485,59,12875,0.03375
